"date","year","month","mean_precip","min_precip","max_precip","std_dev"
1950-01-01,1950,1,676.754999585551,232.664987444878,2473.00219535828,385.441434057509
1950-02-01,1950,2,3490.55152561735,981.168150901794,22862.8540039062,3007.10369484977
1950-03-01,1950,3,1447.04858608106,527.721583843231,9655.62915802002,1218.78855870164
1950-04-01,1950,4,2400.10968235014,924.531579017639,11878.4494400024,1521.90918637497
1950-05-01,1950,5,1705.11142360004,487.680792808533,11478.8064956665,1343.25305262421
1950-06-01,1950,6,814.940927659764,366.02771282196,2684.98373031616,293.868635709052
1950-07-01,1950,7,1622.40680843187,496.934413909912,3825.30236244202,509.831287819859
1950-08-01,1950,8,2401.806535292,1310.14478206635,6196.78688049316,753.970826106732
1950-09-01,1950,9,1487.16346606005,570.851624011993,9197.2599029541,1010.90556428483
1950-10-01,1950,10,2619.21277035415,1066.91062450409,14025.4144668579,1900.71777412529
1950-11-01,1950,11,3696.52106656748,2324.89490509033,16350.6641387939,2148.27767879131
1950-12-01,1950,12,2819.36122551223,913.853764533997,17552.9155731201,2359.08648704441
1951-01-01,1951,1,1432.44172015746,606.885194778442,9535.51959991455,1241.02729786491
1951-02-01,1951,2,2223.21037988587,881.109833717346,12429.1439056396,1448.9473404449
1951-03-01,1951,3,1970.51910634629,887.555301189423,10540.0581359863,1323.5997933031
1951-04-01,1951,4,790.631680585006,152.898222208023,4279.46186065674,602.278795708219
1951-05-01,1951,5,2445.3672074894,997.722387313843,7188.07411193848,878.979900896241
1951-06-01,1951,6,1174.89112623676,497.696697711945,4705.82962036133,511.058404953775
1951-07-01,1951,7,2870.10491002199,612.777173519135,5108.39033126831,1049.02843018482
1951-08-01,1951,8,1272.24192036762,305.91082572937,2923.26998710632,437.709646101549
1951-09-01,1951,9,1717.14080533021,909.564554691315,6684.36050415039,583.904420094555
1951-10-01,1951,10,3348.3989049946,1601.12142562866,13733.7512969971,1821.18825069026
1951-11-01,1951,11,2381.82779135208,914.50822353363,13118.9317703247,1754.23505891261
1951-12-01,1951,12,1900.16298232035,789.064884185791,9928.14064025879,1197.81677809919
1952-01-01,1952,1,3085.01267716356,1257.53784179688,16645.580291748,2103.84151800748
1952-02-01,1952,2,2046.50963917037,760.392308235168,11893.5041427612,1587.46319373734
1952-03-01,1952,3,1893.53352936819,835.517168045044,12190.4850006104,1514.97073091831
1952-04-01,1952,4,2538.34120528056,807.914197444916,17562.7880096436,2499.15881285781
1952-05-01,1952,5,623.095614574344,137.943893671036,3183.50267410278,351.423617391087
1952-06-01,1952,6,2982.63240501082,1603.4243106842,7132.9174041748,670.446717640779
1952-07-01,1952,7,980.627705338854,296.06556892395,3190.61613082886,421.437371821406
1952-08-01,1952,8,1626.23222822922,736.233294010162,5483.57915878296,631.592502237716
1952-09-01,1952,9,2546.37226576988,1206.19475841522,15531.9995880127,1683.06309348631
1952-10-01,1952,10,1663.5135934094,260.444819927216,11909.9636077881,1628.72852452855
1952-11-01,1952,11,2458.31254758446,863.15393447876,12535.2849960327,1907.08523759383
1952-12-01,1952,12,3194.50923102609,806.947469711304,15650.2780914307,2413.83254636292
1953-01-01,1953,1,2602.80269411355,1290.02010822296,14644.380569458,1863.55125564248
1953-02-01,1953,2,1937.74336687715,440.967261791229,15419.3983078003,2051.04884013641
1953-03-01,1953,3,2350.46372485107,694.818794727325,15904.4561386108,2039.9607793619
1953-04-01,1953,4,1770.69149115776,682.658731937408,5350.57401657104,681.682113278555
1953-05-01,1953,5,1337.22716327167,716.421544551849,3412.34707832336,425.586652802122
1953-06-01,1953,6,2785.00958056741,1181.65111541748,4823.28605651855,734.374163428393
1953-07-01,1953,7,3015.09701888755,1575.69766044617,5350.25119781494,651.84664522399
1953-08-01,1953,8,1617.50839070767,485.686361789703,4194.42176818848,563.398499506027
1953-09-01,1953,9,2884.83381955737,888.651907444,10418.1756973267,1387.26052630487
1953-10-01,1953,10,4199.69851621406,1475.37887096405,24066.3661956787,3347.7387877644
1953-11-01,1953,11,4357.19341727403,1357.56027698517,27496.1795806885,3724.3521209725
1953-12-01,1953,12,3804.77787291302,1227.84054279327,25417.96875,3528.9015661282
1954-01-01,1954,1,1983.12939602325,801.197469234467,13368.4120178223,1840.9837334072
1954-02-01,1954,2,4841.14819441446,1683.87377262115,28344.0189361572,4367.00453172304
1954-03-01,1954,3,1047.31812877623,500.908374786377,4375.50783157349,560.872187144132
1954-04-01,1954,4,2409.71948192939,905.740320682526,13518.7158584595,1883.12688708804
1954-05-01,1954,5,1601.36290949799,660.399198532104,3273.31042289734,431.778395176766
1954-06-01,1954,6,2954.1486406623,1407.00161457062,9109.4856262207,1128.98258561017
1954-07-01,1954,7,2202.04996108604,762.470543384552,5302.25086212158,700.399727843998
1954-08-01,1954,8,3299.22757122447,929.328382015228,5906.48031234741,875.522891727689
1954-09-01,1954,9,2862.53292973225,1098.73569011688,12225.9836196899,1401.3766865309
1954-10-01,1954,10,3780.26261655993,1210.04974842072,20430.6316375732,2845.06634452744
1954-11-01,1954,11,4448.08206926374,1694.09322738647,24671.2741851807,3326.94724182591
1954-12-01,1954,12,4156.91123902798,1332.85737037659,24600.4581451416,3566.15044284205
1955-01-01,1955,1,2146.32317626099,479.017853736877,13901.5073776245,1737.47522402849
1955-02-01,1955,2,2267.96626768231,1049.35276508331,13860.2800369263,1670.0426035692
1955-03-01,1955,3,2157.48008856407,913.880527019501,11614.4714355469,1355.53849242392
1955-04-01,1955,4,2182.72430682344,537.758708000183,10336.0691070557,1420.49691341175
1955-05-01,1955,5,2197.83726530107,1148.99408817291,10543.7889099121,1149.3304632808
1955-06-01,1955,6,1714.28688578476,540.273725986481,6103.74164581299,608.334883395401
1955-07-01,1955,7,2697.29284861239,1410.68708896637,4355.8497428894,574.83061842801
1955-08-01,1955,8,2168.67171929163,596.516788005829,10303.4086227417,1193.04496915122
1955-09-01,1955,9,1600.62524197598,476.291626691818,7054.46863174438,1026.94524417626
1955-10-01,1955,10,4612.34464439062,1367.92290210724,25154.109954834,3476.74538275406
1955-11-01,1955,11,3026.65908081769,1429.99339103699,14503.378868103,1837.36221898017
1955-12-01,1955,12,1936.65077264223,1170.41873931885,10401.5398025513,1223.83748196058
1956-01-01,1956,1,1939.73428860509,1120.37968635559,8196.14315032959,963.246462841397
1956-02-01,1956,2,1968.82428313138,789.752244949341,12399.1575241089,1533.00295778034
1956-03-01,1956,3,2125.37054562461,958.80401134491,11234.4217300415,1349.39688477584
1956-04-01,1956,4,1327.04985290092,534.916520118713,6557.32488632202,849.227466632783
1956-05-01,1956,5,503.453475284091,111.147195100784,2589.34450149536,424.865542243047
1956-06-01,1956,6,2899.3044442316,1222.4577665329,9913.53797912598,1028.7314296657
1956-07-01,1956,7,1596.02243942103,659.888386726379,3190.93990325928,504.893585156087
1956-08-01,1956,8,1575.28324866861,655.101358890533,5424.62062835693,704.476645704293
1956-09-01,1956,9,2007.02406742454,949.859142303467,8160.09902954102,992.004767972285
1956-10-01,1956,10,3502.983839938,1252.29775905609,22465.217590332,3019.70834925396
1956-11-01,1956,11,3517.22286135902,859.189987182617,19286.2529754639,2811.21677276111
1956-12-01,1956,12,5662.16559822743,2187.08872795105,30223.2360839844,4603.83047507644
1957-01-01,1957,1,1087.41878586657,486.833512783051,3455.6736946106,392.726100506173
1957-02-01,1957,2,1617.65474242862,777.000546455383,9767.72022247314,1313.48597142182
1957-03-01,1957,3,1535.78406164414,795.221209526062,9609.95101928711,1060.3161074561
1957-04-01,1957,4,1622.35055860486,588.054299354553,8947.93319702148,1125.07591191148
1957-05-01,1957,5,1519.95831175088,550.162494182587,4235.59951782227,525.50891404978
1957-06-01,1957,6,2689.70426559718,1736.23955249786,9001.07669830322,794.976656657727
1957-07-01,1957,7,3414.37089389266,1661.59617900848,7639.62888717651,891.231890991546
1957-08-01,1957,8,3663.40858620756,1969.06971931458,5839.49708938599,767.902445359325
1957-09-01,1957,9,1493.3868300726,656.490206718445,7166.09239578247,767.392918175521
1957-10-01,1957,10,2491.42303927991,1426.36942863464,10593.1463241577,1251.36450223291
1957-11-01,1957,11,3815.50221542967,1489.90917205811,17556.0131072998,2463.44826294823
1957-12-01,1957,12,4092.42152237245,1658.19871425629,22003.9768218994,2974.71076383932
1958-01-01,1958,1,3123.08874389165,1036.16964817047,18113.3251190186,2416.76082984909
1958-02-01,1958,2,2510.26326448265,879.666090011597,11032.958984375,1345.49690890157
1958-03-01,1958,3,1558.36402392226,773.392379283905,4093.60218048096,382.536249495408
1958-04-01,1958,4,1513.82590526909,595.472991466522,8237.36190795898,1022.8099484203
1958-05-01,1958,5,816.561842733379,284.185647964478,4056.62298202515,416.74878650101
1958-06-01,1958,6,1668.7950343905,413.155645132065,3096.27366065979,474.740504894151
1958-07-01,1958,7,897.030462641522,293.808996677399,2446.44570350647,421.907490368826
1958-08-01,1958,8,2452.36353394133,732.026994228363,13588.4065628052,1345.56207326296
1958-09-01,1958,9,4037.11880163639,1676.76079273224,17954.0882110596,1865.17016208495
1958-10-01,1958,10,3064.07831069841,841.289758682251,16258.113861084,2330.75143699583
1958-11-01,1958,11,2151.19150557399,599.933803081512,16557.3196411133,2171.33668168179
1958-12-01,1958,12,3680.92264491239,1437.18528747559,20736.5798950195,2970.81050371386
1959-01-01,1959,1,2992.61256641123,1535.79866886139,13121.7489242554,1420.10471518932
1959-02-01,1959,2,1807.50115418057,625.359833240509,11551.3305664062,1549.932025903
1959-03-01,1959,3,2709.7915474376,672.150850296021,18138.427734375,2551.83470478513
1959-04-01,1959,4,1887.66605026042,846.279323101044,11567.6202774048,1460.91499433684
1959-05-01,1959,5,1742.22830898756,785.403192043304,5191.68376922607,585.446804504487
1959-06-01,1959,6,3727.56181401095,1883.85677337646,6174.00550842285,705.630395541478
1959-07-01,1959,7,1487.26981649032,731.601357460022,4064.93139266968,497.753323541427
1959-08-01,1959,8,3240.08763537687,2091.67981147766,9947.66139984131,743.562548483405
1959-09-01,1959,9,3162.25269800937,1912.20760345459,11875.5855560303,1214.31438162051
1959-10-01,1959,10,3538.6956610561,1813.3807182312,16097.9232788086,1952.71944616611
1959-11-01,1959,11,3582.9011671144,1866.00422859192,16003.1452178955,2268.41439632423
1959-12-01,1959,12,4035.40064556297,712.071776390076,25406.4025878906,4051.47527893959
1960-01-01,1960,1,1696.44309243196,650.920927524567,10051.3706207275,1327.10755916571
1960-02-01,1960,2,1913.24148458593,550.407707691193,11012.8040313721,1459.04837281949
1960-03-01,1960,3,2569.65098530054,585.989117622375,15624.5460510254,2134.53165650653
1960-04-01,1960,4,1580.13391852109,682.014763355255,10889.310836792,1407.48471649887
1960-05-01,1960,5,2777.340671056,1765.87426662445,7184.51738357544,612.931155405551
1960-06-01,1960,6,2492.03451679033,1525.91192722321,7192.0485496521,646.389946073124
1960-07-01,1960,7,1308.91685583945,499.175161123276,4931.43606185913,615.158579620629
1960-08-01,1960,8,3132.30330399259,1753.05783748627,8844.08855438232,800.986251872265
1960-09-01,1960,9,1672.64863713834,697.081685066223,8391.35646820068,961.942672694099
1960-10-01,1960,10,4645.74590150048,1749.31645393372,23974.9565124512,3146.77750639349
1960-11-01,1960,11,2394.03422122897,1153.2027721405,14411.2424850464,1850.00641453711
1960-12-01,1960,12,1913.25522558047,850.949883460999,10841.5002822876,1447.91120891921
1961-01-01,1961,1,3104.18528554396,1073.71950149536,17949.9263763428,2649.28657473616
1961-02-01,1961,2,3905.98858798521,1669.26085948944,22065.3972625732,2991.5004388104
1961-03-01,1961,3,1249.78459117369,462.849169969559,7294.04067993164,847.817444540491
1961-04-01,1961,4,1833.84897033958,694.806694984436,11309.9994659424,1404.93000159979
1961-05-01,1961,5,1953.02894960971,841.054856777191,2992.29073524475,429.303401203795
1961-06-01,1961,6,1863.45354706993,559.815227985382,5734.64584350586,1187.53021877433
1961-07-01,1961,7,1158.8434233621,483.340114355087,2472.69725799561,345.150353542829
1961-08-01,1961,8,1148.54322196031,217.701300978661,5775.74491500854,739.014893051341
1961-09-01,1961,9,3072.91162863576,2003.60465049744,12168.6849594116,1298.18755519858
1961-10-01,1961,10,4811.18047534071,1807.49547481537,20962.0304107666,2801.82816016771
1961-11-01,1961,11,3030.31453362148,1239.1768693924,13467.3528671265,1932.25314954062
1961-12-01,1961,12,2463.06674849933,1133.10551643372,15910.9516143799,2051.30920489217
1962-01-01,1962,1,4704.49653186949,1686.26248836517,22256.7329406738,3666.60354753974
1962-02-01,1962,2,1022.64455105789,280.112713575363,6219.00796890259,958.462315774073
1962-03-01,1962,3,885.580582923479,400.27266740799,5793.01023483276,684.433137267692
1962-04-01,1962,4,2112.73531494367,848.183155059814,14178.3227920532,1763.53269396719
1962-05-01,1962,5,1485.11492902607,651.057124137878,3810.89305877686,490.66813248906
1962-06-01,1962,6,2786.87066992753,1800.3101348877,7939.46886062622,753.761982873328
1962-07-01,1962,7,1483.23841283427,454.491943120956,3314.0172958374,563.339699847669
1962-08-01,1962,8,3246.033962698,1498.23606014252,11012.4044418335,868.365215903306
1962-09-01,1962,9,2276.10077577479,966.442286968231,8596.37355804443,1020.78653633231
1962-10-01,1962,10,3867.91714499978,2290.23361206055,16500.919342041,1821.4782629957
1962-11-01,1962,11,3797.5035334065,1900.25687217712,20509.5653533936,2652.45500521573
1962-12-01,1962,12,3483.49127180166,1735.26859283447,17866.1251068115,2442.19027961755
1963-01-01,1963,1,1717.41449054145,772.428929805756,9016.48139953613,1147.63720083329
1963-02-01,1963,2,3090.82253729056,1034.64472293854,15511.7483139038,2110.79705576837
1963-03-01,1963,3,1672.54793856344,578.800678253174,7361.95850372314,835.796007182825
1963-04-01,1963,4,1610.60388915544,908.131241798401,5772.0193862915,528.848951486712
1963-05-01,1963,5,1059.46067130674,529.926061630249,4967.0672416687,481.384911937267
1963-06-01,1963,6,1894.33603737149,836.886942386627,8615.9782409668,876.384997622972
1963-07-01,1963,7,3391.3102094674,1797.82390594482,6112.78343200684,652.731033255286
1963-08-01,1963,8,1662.01955639669,417.119592428207,3248.48914146423,607.463916827716
1963-09-01,1963,9,3118.15638098512,1229.87985610962,13202.0988464355,1472.76666305707
1963-10-01,1963,10,3747.02675397849,1001.14703178406,24992.4411773682,3321.42221356473
1963-11-01,1963,11,4145.39888858526,1678.73060703278,21705.1773071289,3126.29061038148
1963-12-01,1963,12,3780.56164274658,1214.76662158966,17401.6590118408,2781.8806930725
1964-01-01,1964,1,2567.95091192107,967.647671699524,17311.3746643066,2041.7810705371
1964-02-01,1964,2,3151.95287066213,842.21225976944,22081.916809082,3101.72592175601
1964-03-01,1964,3,2640.26956428769,1187.8582239151,14964.4289016724,1685.92200913458
1964-04-01,1964,4,2357.9766138107,1115.99242687225,14485.3296279907,1742.46348096551
1964-05-01,1964,5,1685.26254971912,755.293965339661,6227.40316390991,622.339618529807
1964-06-01,1964,6,2736.35266552683,1374.08220767975,6072.92509078979,716.590081436166
1964-07-01,1964,7,3450.83947331388,1988.33501338959,7370.57495117188,773.547541754658
1964-08-01,1964,8,2832.25361389272,1552.8519153595,7565.90270996094,730.548525701747
1964-09-01,1964,9,3136.52235815698,1193.3616399765,13775.5966186523,1590.84092609813
1964-10-01,1964,10,4121.06870371022,1407.66727924347,20536.6687774658,2961.57785528179
1964-11-01,1964,11,2673.44370545036,1585.82949638367,12184.0724945068,1499.62382706009
1964-12-01,1964,12,1691.84809100574,1004.15217876434,8836.58599853516,994.806965906614
1965-01-01,1965,1,3139.8669358562,1505.5810213089,16808.708190918,1929.62306110239
1965-02-01,1965,2,3784.3918924418,1160.07125377655,22521.4061737061,3377.44188938036
1965-03-01,1965,3,400.400352710647,177.79877781868,1322.60286808014,196.874959745811
1965-04-01,1965,4,2036.2023205509,1048.5565662384,7130.61428070068,874.704627177728
1965-05-01,1965,5,1953.648871089,980.314075946808,7921.22983932495,882.504602199127
1965-06-01,1965,6,1343.234265417,482.701450586319,3098.67477416992,633.717546036071
1965-07-01,1965,7,2388.61343385947,581.734836101532,5030.37214279175,831.950187590875
1965-08-01,1965,8,1466.41555044176,701.69872045517,2905.98273277283,371.228309870153
1965-09-01,1965,9,2030.24013610177,757.909834384918,8463.24157714844,1024.00617516765
1965-10-01,1965,10,5241.40762527604,2080.89923858643,26838.7393951416,3805.23508369928
1965-11-01,1965,11,2039.19170082155,726.697266101837,11267.6668167114,1505.43840801002
1965-12-01,1965,12,2968.01603784389,1209.95378494263,17107.9502105713,2358.66009024275
1966-01-01,1966,1,3652.78869658304,1504.35698032379,17620.7675933838,2182.40837784614
1966-02-01,1966,2,2124.46692383667,783.961474895477,12991.1117553711,1687.73886137284
1966-03-01,1966,3,3004.98600742396,801.118552684784,16430.4313659668,2328.53877513621
1966-04-01,1966,4,1752.32256423025,973.715662956238,7588.84763717651,886.515593452355
1966-05-01,1966,5,2312.38023633331,1079.54835891724,13689.5809173584,1522.51556714022
1966-06-01,1966,6,2043.46798710963,1020.01357078552,6258.50915908813,598.78226798623
1966-07-01,1966,7,1979.91484120421,681.317627429962,4481.86588287354,711.243894969344
1966-08-01,1966,8,3341.7591241555,1460.87372303009,7642.29965209961,1064.1948338854
1966-09-01,1966,9,2435.42529474017,751.952648162842,11831.353187561,1403.20292368785
1966-10-01,1966,10,5089.36568460853,2232.48147964478,26714.0827178955,3723.6839171162
1966-11-01,1966,11,3438.6855025367,1760.59520244598,15435.0814819336,1988.11923114022
1966-12-01,1966,12,3485.76445499966,1372.105717659,18951.8623352051,2348.27824750168
1967-01-01,1967,1,3500.64770985243,1491.60504341125,20431.4575195312,2642.09018380339
1967-02-01,1967,2,3635.35994453128,911.679148674011,23768.0187225342,3387.06989986184
1967-03-01,1967,3,1693.04078554406,959.745168685913,7685.08625030518,791.271314681838
1967-04-01,1967,4,900.202169070416,417.589664459229,2748.18348884583,336.760098677872
1967-05-01,1967,5,2001.79296942655,497.039884328842,10716.0320281982,1168.7202066231
1967-06-01,1967,6,985.749365922013,343.919485807419,3193.96018981934,375.359252376623
1967-07-01,1967,7,2161.18884514764,951.976537704468,8665.50254821777,922.76668545215
1967-08-01,1967,8,1207.87463540304,225.075587630272,4461.57264709473,594.867443001877
1967-09-01,1967,9,3996.7090365439,1181.81502819061,20216.402053833,2410.84414129619
1967-10-01,1967,10,4850.81892126826,2304.7821521759,24087.7456665039,3099.56248162986
1967-11-01,1967,11,2270.88786452604,1244.05789375305,12627.8743743896,1435.13848672164
1967-12-01,1967,12,3125.47906734285,1232.59282112122,15339.5738601685,2122.18407351587
1968-01-01,1968,1,4319.28712486951,1903.07438373566,20240.5986785889,3128.95740117133
1968-02-01,1968,2,1578.19665081765,749.673008918762,9401.50260925293,1224.86755587937
1968-03-01,1968,3,2176.9133908042,1121.83785438538,11572.5584030151,1398.191122339
1968-04-01,1968,4,2770.25375822011,953.981399536133,17757.230758667,2091.41055108446
1968-05-01,1968,5,1668.52170437979,856.605350971222,2806.50424957275,333.308800177325
1968-06-01,1968,6,2598.79221952609,1158.70261192322,5968.55163574219,903.258605976148
1968-07-01,1968,7,2087.99390960063,754.923105239868,4759.59539413452,589.87836137022
1968-08-01,1968,8,2287.00098273981,1234.60423946381,5441.38050079346,547.78884875587
1968-09-01,1968,9,3089.93381153944,1502.76863574982,14597.5818634033,1576.67721093648
1968-10-01,1968,10,5259.8379559107,2306.21719360352,24662.6014709473,3330.41958992737
1968-11-01,1968,11,3423.79742570862,1029.75988388062,19427.8812408447,2914.23505564364
1968-12-01,1968,12,2312.767002445,1282.66072273254,11867.4173355103,1574.9108267913
1969-01-01,1969,1,1285.53883282982,775.402665138245,5854.70151901245,683.059788765238
1969-02-01,1969,2,1297.85842944055,696.088194847107,7666.83626174927,1000.54154865742
1969-03-01,1969,3,1134.58245631931,463.249385356903,5812.34884262085,729.144556398015
1969-04-01,1969,4,2861.25037876459,1434.59808826447,13559.2107772827,1494.35016793781
1969-05-01,1969,5,1140.34222457474,546.773195266724,2901.21626853943,346.996804222113
1969-06-01,1969,6,1904.67914702935,944.684267044067,3500.76985359192,530.69041468986
1969-07-01,1969,7,1362.57478030087,357.499808073044,6208.12797546387,751.076855307069
1969-08-01,1969,8,3817.72246801745,1975.88491439819,17957.3345184326,1725.32233151154
1969-09-01,1969,9,3817.75522259026,2319.29898262024,10106.2726974487,906.815908024857
1969-10-01,1969,10,2017.45639242468,1035.47334671021,9510.49423217773,1105.2708108952
1969-11-01,1969,11,5074.14275259454,1288.45107555389,26144.250869751,3660.90339274323
1969-12-01,1969,12,2588.21569517997,969.144523143768,13876.0538101196,1778.52350877439
1970-01-01,1970,1,1988.28350870588,1018.64969730377,10737.4401092529,1277.0037047816
1970-02-01,1970,2,1036.84320337902,426.855862140656,8141.79039001465,1012.31772841897
1970-03-01,1970,3,1973.11505776455,822.558045387268,12170.6418991089,1539.56644050756
1970-04-01,1970,4,2148.63552955481,726.048350334167,14882.6351165771,1910.63511072812
1970-05-01,1970,5,2653.36272039564,1132.52782821655,12049.93724823,1383.11417446193
1970-06-01,1970,6,1002.01240212265,287.380546331406,3449.77951049805,522.982227404353
1970-07-01,1970,7,2199.60902880759,835.298538208008,6055.13048171997,691.863433985316
1970-08-01,1970,8,1718.17472981651,791.398823261261,7434.73863601685,747.656548748326
1970-09-01,1970,9,2608.47355701805,1337.15713024139,10357.8882217407,1096.09295635737
1970-10-01,1970,10,2291.8540231243,1024.56820011139,9998.05545806885,1280.62817931831
1970-11-01,1970,11,2169.6324333616,1269.73092556,7081.74228668213,792.860115969228
1970-12-01,1970,12,2169.45556554589,1309.65793132782,11719.9220657349,1379.63011820301
1971-01-01,1971,1,3929.46689228666,1862.58113384247,21214.8685455322,3190.71271784659
1971-02-01,1971,2,2060.30353647551,757.005512714386,12778.4872055054,1557.34594226517
1971-03-01,1971,3,2186.92734668967,1023.24903011322,12746.9682693481,1556.7581818017
1971-04-01,1971,4,1980.35869251819,616.313874721527,10487.8339767456,1310.17027566257
1971-05-01,1971,5,967.538325663875,523.034274578094,3005.43355941772,315.023737975949
1971-06-01,1971,6,3532.16964127791,2135.31517982483,7460.04390716553,843.667802034963
1971-07-01,1971,7,1802.92355380447,839.286267757416,4055.50861358643,431.645713176776
1971-08-01,1971,8,2765.43190124617,1128.61001491547,12334.4774246216,1282.3922938784
1971-09-01,1971,9,2941.21466529855,1744.4179058075,11544.397354126,1051.05328040421
1971-10-01,1971,10,2995.9697398395,1107.78164863586,18884.7484588623,2273.42877064801
1971-11-01,1971,11,4313.33708466448,1546.3445186615,22790.168762207,3073.71803574926
1971-12-01,1971,12,2333.16856083287,1310.90259552002,11457.7217102051,1254.73273019138
1972-01-01,1972,1,2829.96793937494,962.678134441376,15765.417098999,2412.35894201108
1972-02-01,1972,2,3600.47111650128,1655.53903579712,18631.9847106934,2528.89686549506
1972-03-01,1972,3,2828.11794615439,1328.85253429413,17641.3536071777,2100.84818869175
1972-04-01,1972,4,2554.16003854027,1162.86981105804,14445.4374313354,1733.94801028161
1972-05-01,1972,5,810.096017173512,134.861633181572,5844.8224067688,779.012983575153
1972-06-01,1972,6,3483.47908103358,1520.17569541931,7821.80213928223,678.779649169474
1972-07-01,1972,7,2948.73590416768,1675.63629150391,5613.02995681763,731.93773742847
1972-08-01,1972,8,1358.36224675988,478.267192840576,3586.30681037903,596.165149968319
1972-09-01,1972,9,2907.84574525928,1734.95221138,7260.01977920532,673.138684471694
1972-10-01,1972,10,2967.81585888086,1093.13237667084,11586.537361145,1631.90635725996
1972-11-01,1972,11,3216.71572637774,1142.42541790009,15639.6083831787,2006.99913159665
1972-12-01,1972,12,3274.1495394464,1964.02776241302,15869.1272735596,1931.73644783332
1973-01-01,1973,1,3966.78696970594,934.581756591797,20784.9769592285,3286.86829221406
1973-02-01,1973,2,1704.56419258096,561.805903911591,8411.26823425293,1127.18425880384
1973-03-01,1973,3,1721.03948985559,779.817342758179,9293.9977645874,1171.36939730463
1973-04-01,1973,4,1358.62300140421,467.074573040009,7767.49610900879,982.665003279936
1973-05-01,1973,5,1800.3481813618,804.800093173981,7802.25133895874,841.142681399618
1973-06-01,1973,6,2859.68589135425,1729.51745986938,8078.93943786621,728.28910220389
1973-07-01,1973,7,1369.33769059802,605.786204338074,5237.55884170532,520.887207452122
1973-08-01,1973,8,1513.09302658247,943.422555923462,3164.66403007507,348.337948835367
1973-09-01,1973,9,3766.69637697045,1689.51106071472,14731.7895889282,1785.04763968257
1973-10-01,1973,10,3446.42479960465,1743.66796016693,18744.1654205322,2520.12937640669
1973-11-01,1973,11,1970.93899831243,1265.72740077972,7570.02878189087,816.528078324641
1973-12-01,1973,12,3058.78889466303,1247.10845947266,14310.1406097412,1846.96431339593
1974-01-01,1974,1,3484.26177302097,1979.51376438141,16191.4024353027,2051.37748625156
1974-02-01,1974,2,2608.38710216645,1168.2835817337,15322.3676681519,1918.41370808267
1974-03-01,1974,3,2354.10330050132,1154.70516681671,9146.91257476807,1014.89477833783
1974-04-01,1974,4,1715.33311593317,684.484839439392,9771.86870574951,1138.79090378372
1974-05-01,1974,5,2558.76449492183,1409.75975990295,9518.65100860596,971.739510532211
1974-06-01,1974,6,1528.74303012412,733.84165763855,8229.15554046631,791.044317162633
1974-07-01,1974,7,2482.5022625168,1276.99160575867,5172.28889465332,707.201860971385
1974-08-01,1974,8,849.097645694044,304.965525865555,2597.4645614624,430.27082611433
1974-09-01,1974,9,1984.45378473172,825.773954391479,5581.71796798706,869.262942804772
1974-10-01,1974,10,3987.4878779256,1585.85679531097,19183.1893920898,2786.3929872157
1974-11-01,1974,11,1859.1086772772,828.667998313904,10719.6788787842,1202.58682066103
1974-12-01,1974,12,4034.83589384621,1316.75255298615,25513.8912200928,3674.53193747341
1975-01-01,1975,1,2693.70707208754,1083.44197273254,15947.0510482788,2226.71903978215
1975-02-01,1975,2,1850.18390767715,601.419031620026,10688.7531280518,1593.32122752399
1975-03-01,1975,3,1335.45796212433,759.938716888428,6030.32302856445,669.57793426866
