"Date","Year","Month","Basin_Mean","Basin_Median","Basin_Min","Basin_Max","Basin_SD","Valid_Pixels","Total_Pixels","Coverage_Pct","Date_formatted"
"1950-01",1950,1,NA,NA,NA,NA,NA,0,863,0,1950-01-01
"1950-02",1950,2,NA,NA,NA,NA,NA,0,863,0,1950-02-01
"1950-03",1950,3,NA,NA,NA,NA,NA,0,863,0,1950-03-01
"1950-04",1950,4,NA,NA,NA,NA,NA,0,863,0,1950-04-01
"1950-05",1950,5,NA,NA,NA,NA,NA,0,863,0,1950-05-01
"1950-06",1950,6,NA,NA,NA,NA,NA,0,863,0,1950-06-01
"1950-07",1950,7,NA,NA,NA,NA,NA,0,863,0,1950-07-01
"1950-08",1950,8,NA,NA,NA,NA,NA,0,863,0,1950-08-01
"1950-09",1950,9,NA,NA,NA,NA,NA,0,863,0,1950-09-01
"1950-10",1950,10,NA,NA,NA,NA,NA,0,863,0,1950-10-01
"1950-11",1950,11,NA,NA,NA,NA,NA,0,863,0,1950-11-01
"1950-12",1950,12,0.245,0.415,-1.496,1.614,0.887,863,863,100,1950-12-01
"1951-01",1951,1,0.466,0.946,-1.753,1.844,1.219,863,863,100,1951-01-01
"1951-02",1951,2,0.381,0.793,-1.59,1.489,0.925,863,863,100,1951-02-01
"1951-03",1951,3,0.265,0.548,-1.282,1.255,0.776,863,863,100,1951-03-01
"1951-04",1951,4,0.51,1.169,-1.855,1.772,1.291,863,863,100,1951-04-01
"1951-05",1951,5,0.13,0.072,-1.565,1.531,0.67,863,863,100,1951-05-01
"1951-06",1951,6,0.49,0.94,-2.005,2.041,1.135,863,863,100,1951-06-01
"1951-07",1951,7,0.467,0.423,-1.545,1.599,0.692,863,863,100,1951-07-01
"1951-08",1951,8,0.521,0.539,-1.746,1.901,0.765,863,863,100,1951-08-01
"1951-09",1951,9,0.58,0.535,-2.053,2.056,0.88,863,863,100,1951-09-01
"1951-10",1951,10,0.444,0.317,-1.729,1.945,0.749,863,863,100,1951-10-01
"1951-11",1951,11,0.592,0.741,-1.615,1.941,0.839,863,863,100,1951-11-01
"1951-12",1951,12,0.649,0.924,-1.785,2.073,1.032,863,863,100,1951-12-01
"1952-01",1952,1,0.506,0.631,-1.194,1.832,0.766,863,863,100,1952-01-01
"1952-02",1952,2,0.357,0.338,-1.301,1.471,0.621,863,863,100,1952-02-01
"1952-03",1952,3,0.298,0.305,-1.247,1.291,0.551,863,863,100,1952-03-01
"1952-04",1952,4,0.131,0.114,-0.677,0.762,0.353,863,863,100,1952-04-01
"1952-05",1952,5,0.457,0.914,-1.602,1.762,1.105,863,863,100,1952-05-01
"1952-06",1952,6,0.222,0.389,-1.104,1.099,0.497,863,863,100,1952-06-01
"1952-07",1952,7,0.5,1.089,-1.522,1.614,1.05,863,863,100,1952-07-01
"1952-08",1952,8,0.537,1.16,-1.856,1.919,1.2,863,863,100,1952-08-01
"1952-09",1952,9,0.536,1.177,-1.931,2.007,1.277,863,863,100,1952-09-01
"1952-10",1952,10,0.86,1.904,-2.316,2.348,1.77,863,863,100,1952-10-01
"1952-11",1952,11,0.829,1.812,-2.243,2.259,1.7,863,863,100,1952-11-01
"1952-12",1952,12,0.657,1.279,-2.078,2.181,1.364,863,863,100,1952-12-01
"1953-01",1953,1,0.516,0.827,-1.668,1.731,1.112,863,863,100,1953-01-01
"1953-02",1953,2,0.501,0.85,-1.54,1.741,1.089,863,863,100,1953-02-01
"1953-03",1953,3,0.413,0.77,-1.546,1.666,0.991,863,863,100,1953-03-01
"1953-04",1953,4,0.38,0.486,-1.063,1.312,0.579,863,863,100,1953-04-01
"1953-05",1953,5,0.44,0.65,-1.091,1.288,0.608,863,863,100,1953-05-01
"1953-06",1953,6,0.154,0.173,-1.168,1.083,0.403,863,863,100,1953-06-01
"1953-07",1953,7,-0.035,-0.241,-1.672,1.608,0.822,863,863,100,1953-07-01
"1953-08",1953,8,-0.049,-0.213,-1.378,1.244,0.678,863,863,100,1953-08-01
"1953-09",1953,9,-0.023,-0.191,-1.39,1.326,0.615,863,863,100,1953-09-01
"1953-10",1953,10,-0.225,-0.512,-1.636,1.509,0.752,863,863,100,1953-10-01
"1953-11",1953,11,-0.336,-0.598,-1.818,1.678,0.93,863,863,100,1953-11-01
"1953-12",1953,12,-0.423,-0.701,-2.149,1.729,1.051,863,863,100,1953-12-01
"1954-01",1954,1,-0.262,-0.286,-1.765,1.018,0.734,863,863,100,1954-01-01
"1954-02",1954,2,-0.662,-0.876,-2.558,2.1,1.368,863,863,100,1954-02-01
"1954-03",1954,3,-0.457,-0.448,-2.086,1.586,0.946,863,863,100,1954-03-01
"1954-04",1954,4,-0.526,-0.436,-2.305,1.754,1.1,863,863,100,1954-04-01
"1954-05",1954,5,-0.471,-0.417,-1.924,1.232,0.866,863,863,100,1954-05-01
"1954-06",1954,6,-0.478,-0.385,-1.978,1.7,0.842,863,863,100,1954-06-01
"1954-07",1954,7,-0.385,-0.408,-1.531,1.521,0.625,863,863,100,1954-07-01
"1954-08",1954,8,-0.586,-1.008,-2.239,2.121,1.212,863,863,100,1954-08-01
"1954-09",1954,9,-0.617,-1.118,-2.48,2.257,1.376,863,863,100,1954-09-01
"1954-10",1954,10,-0.609,-1.11,-2.343,2.21,1.365,863,863,100,1954-10-01
"1954-11",1954,11,-0.73,-1.323,-2.309,2.311,1.451,863,863,100,1954-11-01
"1954-12",1954,12,-0.821,-1.453,-2.417,2.339,1.527,863,863,100,1954-12-01
"1955-01",1955,1,-0.678,-1.146,-1.904,1.787,1.144,863,863,100,1955-01-01
"1955-02",1955,2,-0.606,-1.014,-1.905,1.813,1.04,863,863,100,1955-02-01
"1955-03",1955,3,-0.592,-0.926,-2.026,1.94,1.132,863,863,100,1955-03-01
"1955-04",1955,4,-0.501,-0.815,-1.774,1.59,1.058,863,863,100,1955-04-01
"1955-05",1955,5,-0.535,-0.861,-1.725,1.741,0.96,863,863,100,1955-05-01
"1955-06",1955,6,-0.303,-0.25,-1.805,1.553,0.538,863,863,100,1955-06-01
"1955-07",1955,7,-0.297,-0.435,-1.749,1.478,0.719,863,863,100,1955-07-01
"1955-08",1955,8,-0.158,-0.273,-1.183,0.878,0.511,863,863,100,1955-08-01
"1955-09",1955,9,0.102,0.052,-0.911,1.076,0.399,863,863,100,1955-09-01
"1955-10",1955,10,-0.07,-0.015,-1.514,1.148,0.577,863,863,100,1955-10-01
"1955-11",1955,11,0.003,-0.023,-0.891,0.823,0.358,863,863,100,1955-11-01
"1955-12",1955,12,0.186,0.096,-0.874,1.067,0.35,863,863,100,1955-12-01
"1956-01",1956,1,0.327,0.265,-0.917,1.315,0.485,863,863,100,1956-01-01
"1956-02",1956,2,0.279,0.231,-0.804,1.178,0.481,863,863,100,1956-02-01
"1956-03",1956,3,0.244,0.144,-0.809,1.123,0.383,863,863,100,1956-03-01
"1956-04",1956,4,0.309,0.282,-1.02,1.358,0.486,863,863,100,1956-04-01
"1956-05",1956,5,0.683,1.414,-1.627,1.782,1.313,863,863,100,1956-05-01
"1956-06",1956,6,0.413,0.875,-1.777,1.918,1.162,863,863,100,1956-06-01
"1956-07",1956,7,0.386,0.841,-1.501,1.698,1.034,863,863,100,1956-07-01
"1956-08",1956,8,0.477,1.087,-1.588,1.668,1.159,863,863,100,1956-08-01
"1956-09",1956,9,0.536,1.206,-2.003,2.014,1.388,863,863,100,1956-09-01
"1956-10",1956,10,0.448,1.107,-2.08,2.124,1.37,863,863,100,1956-10-01
"1956-11",1956,11,0.389,0.726,-2.132,2.143,1.298,863,863,100,1956-11-01
"1956-12",1956,12,-0.288,-0.307,-1.783,1.193,0.739,863,863,100,1956-12-01
"1957-01",1957,1,-0.046,-0.063,-1.119,1.143,0.554,863,863,100,1957-01-01
"1957-02",1957,2,0.021,-0.014,-1.162,1.187,0.565,863,863,100,1957-02-01
"1957-03",1957,3,0.068,0.063,-1.008,1.013,0.527,863,863,100,1957-03-01
"1957-04",1957,4,0.044,0.017,-1.231,1.225,0.584,863,863,100,1957-04-01
"1957-05",1957,5,0.106,0.03,-1.188,1.391,0.612,863,863,100,1957-05-01
"1957-06",1957,6,0.007,-0.008,-1.186,1.616,0.591,863,863,100,1957-06-01
"1957-07",1957,7,-0.209,-0.281,-1.395,1.312,0.634,863,863,100,1957-07-01
"1957-08",1957,8,-0.495,-1.068,-2.298,2.288,1.4,863,863,100,1957-08-01
"1957-09",1957,9,-0.24,-0.534,-1.808,1.972,1.002,863,863,100,1957-09-01
"1957-10",1957,10,0.007,-0.121,-1.309,1.682,0.767,863,863,100,1957-10-01
"1957-11",1957,11,-0.023,-0.211,-1.267,1.58,0.716,863,863,100,1957-11-01
"1957-12",1957,12,-0.32,-0.663,-1.935,2.044,1.139,863,863,100,1957-12-01
"1958-01",1958,1,-0.432,-0.878,-1.884,1.939,1.159,863,863,100,1958-01-01
"1958-02",1958,2,-0.395,-0.946,-2.109,2.149,1.297,863,863,100,1958-02-01
"1958-03",1958,3,-0.293,-0.748,-2.018,1.903,1.229,863,863,100,1958-03-01
"1958-04",1958,4,-0.219,-0.485,-1.79,1.568,0.969,863,863,100,1958-04-01
"1958-05",1958,5,0.143,0.125,-0.745,1.129,0.319,863,863,100,1958-05-01
"1958-06",1958,6,0.306,0.346,-1.348,1.636,0.604,863,863,100,1958-06-01
"1958-07",1958,7,0.602,1.149,-1.953,1.936,1.174,863,863,100,1958-07-01
"1958-08",1958,8,0.473,0.75,-1.677,1.627,0.838,863,863,100,1958-08-01
"1958-09",1958,9,0.201,0.192,-1.011,1.026,0.329,863,863,100,1958-09-01
"1958-10",1958,10,0.328,0.454,-1.134,1.212,0.505,863,863,100,1958-10-01
"1958-11",1958,11,0.574,0.98,-1.726,1.723,1.011,863,863,100,1958-11-01
"1958-12",1958,12,0.233,0.394,-1.077,1.185,0.557,863,863,100,1958-12-01
"1959-01",1959,1,0.119,0.114,-0.688,0.69,0.259,863,863,100,1959-01-01
"1959-02",1959,2,0.141,0.144,-0.77,0.756,0.261,863,863,100,1959-02-01
"1959-03",1959,3,-0.028,0.014,-1.028,0.73,0.328,863,863,100,1959-03-01
"1959-04",1959,4,-0.084,-0.021,-1.184,0.819,0.353,863,863,100,1959-04-01
"1959-05",1959,5,-0.131,-0.096,-1.118,0.617,0.38,863,863,100,1959-05-01
"1959-06",1959,6,-0.466,-0.954,-2.027,1.881,1.184,863,863,100,1959-06-01
"1959-07",1959,7,-0.24,-0.43,-1.419,1.387,0.662,863,863,100,1959-07-01
"1959-08",1959,8,-0.487,-0.966,-1.954,1.965,1.146,863,863,100,1959-08-01
"1959-09",1959,9,-0.616,-1.184,-2.36,2.334,1.349,863,863,100,1959-09-01
"1959-10",1959,10,-0.633,-1.084,-2.264,2.233,1.362,863,863,100,1959-10-01
"1959-11",1959,11,-0.592,-0.923,-2.339,2.194,1.339,863,863,100,1959-11-01
"1959-12",1959,12,-0.624,-1.255,-1.93,1.753,1.144,863,863,100,1959-12-01
"1960-01",1960,1,-0.357,-0.649,-1.04,1.155,0.601,863,863,100,1960-01-01
"1960-02",1960,2,-0.244,-0.4,-0.83,0.867,0.4,863,863,100,1960-02-01
"1960-03",1960,3,-0.288,-0.359,-1.151,1.132,0.525,863,863,100,1960-03-01
"1960-04",1960,4,-0.175,-0.067,-1.032,0.957,0.407,863,863,100,1960-04-01
"1960-05",1960,5,-0.439,-0.759,-1.481,1.479,0.792,863,863,100,1960-05-01
"1960-06",1960,6,-0.329,-0.674,-1.111,1.011,0.659,863,863,100,1960-06-01
"1960-07",1960,7,-0.019,0.034,-0.812,0.719,0.311,863,863,100,1960-07-01
"1960-08",1960,8,-0.117,-0.164,-0.93,0.76,0.423,863,863,100,1960-08-01
"1960-09",1960,9,0.129,0.104,-0.727,1.006,0.365,863,863,100,1960-09-01
"1960-10",1960,10,-0.121,-0.159,-1.034,0.895,0.52,863,863,100,1960-10-01
"1960-11",1960,11,0.123,0.132,-0.668,1.111,0.353,863,863,100,1960-11-01
"1960-12",1960,12,0.265,0.275,-0.888,1.106,0.463,863,863,100,1960-12-01
"1961-01",1961,1,0.16,0.276,-0.732,0.929,0.388,863,863,100,1961-01-01
"1961-02",1961,2,-0.217,-0.214,-1.224,0.557,0.452,863,863,100,1961-02-01
"1961-03",1961,3,-0.055,-0.017,-0.679,0.405,0.238,863,863,100,1961-03-01
"1961-04",1961,4,0.019,0.012,-0.774,0.844,0.411,863,863,100,1961-04-01
"1961-05",1961,5,-0.05,-0.039,-0.946,0.447,0.199,863,863,100,1961-05-01
"1961-06",1961,6,0.205,0.41,-0.96,1.121,0.582,863,863,100,1961-06-01
"1961-07",1961,7,0.342,0.725,-1.472,1.412,0.907,863,863,100,1961-07-01
"1961-08",1961,8,0.6,1.283,-2.168,2.174,1.471,863,863,100,1961-08-01
"1961-09",1961,9,0.403,0.857,-1.831,1.761,1.15,863,863,100,1961-09-01
"1961-10",1961,10,0.112,0.166,-1.333,1.381,0.773,863,863,100,1961-10-01
"1961-11",1961,11,0.091,0.213,-1.348,1.347,0.672,863,863,100,1961-11-01
"1961-12",1961,12,0.124,0.388,-1.462,1.444,0.788,863,863,100,1961-12-01
"1962-01",1962,1,-0.298,-0.384,-1.583,1.684,0.645,863,863,100,1962-01-01
"1962-02",1962,2,-0.185,-0.307,-1.33,1.377,0.664,863,863,100,1962-02-01
"1962-03",1962,3,0.025,0.053,-1.671,1.709,0.833,863,863,100,1962-03-01
"1962-04",1962,4,-0.064,-0.154,-1.561,1.648,0.718,863,863,100,1962-04-01
"1962-05",1962,5,-0.019,-0.088,-1.795,1.713,0.797,863,863,100,1962-05-01
"1962-06",1962,6,-0.076,-0.229,-1.259,1.206,0.589,863,863,100,1962-06-01
"1962-07",1962,7,0.09,0.056,-1.526,1.604,0.618,863,863,100,1962-07-01
"1962-08",1962,8,-0.196,-0.215,-1.422,1.282,0.569,863,863,100,1962-08-01
"1962-09",1962,9,-0.075,-0.104,-1.253,1.245,0.41,863,863,100,1962-09-01
"1962-10",1962,10,-0.175,-0.267,-1.263,1.235,0.688,863,863,100,1962-10-01
"1962-11",1962,11,-0.258,-0.407,-1.18,1.095,0.652,863,863,100,1962-11-01
"1962-12",1962,12,-0.393,-0.622,-1.376,1.306,0.832,863,863,100,1962-12-01
"1963-01",1963,1,-0.126,-0.039,-1.145,0.846,0.465,863,863,100,1963-01-01
"1963-02",1963,2,-0.29,-0.415,-1.293,0.999,0.634,863,863,100,1963-02-01
"1963-03",1963,3,-0.227,-0.323,-1.186,0.896,0.522,863,863,100,1963-03-01
"1963-04",1963,4,-0.171,-0.147,-1.276,1.209,0.677,863,863,100,1963-04-01
"1963-05",1963,5,0.066,0.032,-0.698,0.967,0.427,863,863,100,1963-05-01
"1963-06",1963,6,0.232,0.456,-0.964,0.982,0.583,863,863,100,1963-06-01
"1963-07",1963,7,-0.095,-0.107,-0.961,0.659,0.32,863,863,100,1963-07-01
"1963-08",1963,8,-0.074,-0.134,-1.227,0.935,0.45,863,863,100,1963-08-01
"1963-09",1963,9,-0.224,-0.393,-1.539,1.039,0.594,863,863,100,1963-09-01
"1963-10",1963,10,-0.253,-0.289,-1.366,0.747,0.412,863,863,100,1963-10-01
"1963-11",1963,11,-0.347,-0.415,-1.368,1.048,0.574,863,863,100,1963-11-01
"1963-12",1963,12,-0.495,-0.66,-1.946,1.67,0.947,863,863,100,1963-12-01
"1964-01",1964,1,-0.443,-0.67,-1.599,1.278,0.816,863,863,100,1964-01-01
"1964-02",1964,2,-0.528,-0.725,-1.944,1.369,0.903,863,863,100,1964-02-01
"1964-03",1964,3,-0.616,-0.94,-2.049,1.637,1.027,863,863,100,1964-03-01
"1964-04",1964,4,-0.663,-0.931,-2.113,1.732,1.032,863,863,100,1964-04-01
"1964-05",1964,5,-0.54,-0.656,-2.173,1.402,0.775,863,863,100,1964-05-01
"1964-06",1964,6,-0.615,-0.776,-2.326,1.819,0.998,863,863,100,1964-06-01
"1964-07",1964,7,-0.806,-1.344,-2.54,2.406,1.403,863,863,100,1964-07-01
"1964-08",1964,8,-0.753,-1.268,-2.547,2.283,1.409,863,863,100,1964-08-01
"1964-09",1964,9,-0.856,-1.429,-2.718,2.688,1.758,863,863,100,1964-09-01
"1964-10",1964,10,-0.868,-1.549,-2.561,2.532,1.741,863,863,100,1964-10-01
"1964-11",1964,11,-0.594,-0.783,-2.318,2.256,1.34,863,863,100,1964-11-01
"1964-12",1964,12,-0.269,-0.047,-2.034,1.921,0.993,863,863,100,1964-12-01
"1965-01",1965,1,-0.306,-0.079,-2.274,2.155,1.196,863,863,100,1965-01-01
"1965-02",1965,2,-0.503,-0.766,-2.211,1.932,1.184,863,863,100,1965-02-01
"1965-03",1965,3,-0.116,0.022,-1.41,1.076,0.56,863,863,100,1965-03-01
"1965-04",1965,4,-0.211,-0.18,-1.6,1.301,0.774,863,863,100,1965-04-01
"1965-05",1965,5,-0.166,-0.059,-1.461,0.997,0.493,863,863,100,1965-05-01
"1965-06",1965,6,0.214,0.53,-1.211,1.272,0.693,863,863,100,1965-06-01
"1965-07",1965,7,0.139,0.142,-1.065,1.153,0.444,863,863,100,1965-07-01
"1965-08",1965,8,0.219,0.209,-1.483,1.67,0.584,863,863,100,1965-08-01
"1965-09",1965,9,0.272,0.365,-2.073,2.089,0.715,863,863,100,1965-09-01
"1965-10",1965,10,-0.151,0.037,-1.663,1.577,0.72,863,863,100,1965-10-01
"1965-11",1965,11,0.137,0.156,-1.305,1.223,0.539,863,863,100,1965-11-01
"1965-12",1965,12,0.091,0.065,-1.113,1.061,0.516,863,863,100,1965-12-01
"1966-01",1966,1,-0.269,-0.587,-1.424,1.435,0.809,863,863,100,1966-01-01
"1966-02",1966,2,-0.241,-0.404,-1.089,1.023,0.616,863,863,100,1966-02-01
"1966-03",1966,3,-0.439,-0.883,-1.502,1.481,0.943,863,863,100,1966-03-01
"1966-04",1966,4,-0.42,-0.881,-1.347,1.362,0.914,863,863,100,1966-04-01
"1966-05",1966,5,-0.486,-0.802,-1.526,1.108,0.817,863,863,100,1966-05-01
"1966-06",1966,6,-0.394,-0.732,-1.644,1.428,0.78,863,863,100,1966-06-01
"1966-07",1966,7,-0.258,-0.361,-1.348,1.107,0.58,863,863,100,1966-07-01
"1966-08",1966,8,-0.401,-0.909,-1.611,1.648,1.035,863,863,100,1966-08-01
"1966-09",1966,9,-0.354,-0.777,-1.608,1.631,0.902,863,863,100,1966-09-01
"1966-10",1966,10,-0.7,-1.236,-2.318,2.367,1.467,863,863,100,1966-10-01
"1966-11",1966,11,-0.58,-1.122,-2.046,2.051,1.286,863,863,100,1966-11-01
"1966-12",1966,12,-0.596,-1.286,-1.909,2.043,1.344,863,863,100,1966-12-01
"1967-01",1967,1,-0.681,-1.442,-2.11,2.219,1.434,863,863,100,1967-01-01
"1967-02",1967,2,-0.771,-1.521,-2.438,2.313,1.527,863,863,100,1967-02-01
"1967-03",1967,3,-0.654,-1.329,-2.087,2.065,1.311,863,863,100,1967-03-01
"1967-04",1967,4,-0.372,-0.752,-1.316,1.186,0.787,863,863,100,1967-04-01
"1967-05",1967,5,-0.421,-0.843,-1.387,1.203,0.82,863,863,100,1967-05-01
"1967-06",1967,6,0.033,0.071,-0.553,0.623,0.203,863,863,100,1967-06-01
"1967-07",1967,7,0.099,0.175,-0.708,0.909,0.321,863,863,100,1967-07-01
"1967-08",1967,8,0.249,0.495,-0.918,1.129,0.56,863,863,100,1967-08-01
"1967-09",1967,9,0.004,-0.023,-1.131,1.112,0.484,863,863,100,1967-09-01
"1967-10",1967,10,-0.416,-0.505,-1.91,0.988,0.641,863,863,100,1967-10-01
"1967-11",1967,11,-0.138,-0.148,-0.766,0.574,0.249,863,863,100,1967-11-01
"1967-12",1967,12,-0.274,-0.196,-1.316,1.259,0.52,863,863,100,1967-12-01
"1968-01",1968,1,-0.584,-0.844,-1.852,1.589,0.909,863,863,100,1968-01-01
"1968-02",1968,2,-0.491,-0.525,-1.801,1.697,0.805,863,863,100,1968-02-01
"1968-03",1968,3,-0.472,-0.769,-1.732,1.661,0.93,863,863,100,1968-03-01
"1968-04",1968,4,-0.644,-1.067,-2.079,1.932,1.073,863,863,100,1968-04-01
"1968-05",1968,5,-0.544,-0.915,-2.026,1.893,1.146,863,863,100,1968-05-01
"1968-06",1968,6,-0.499,-0.678,-1.926,1.881,0.968,863,863,100,1968-06-01
"1968-07",1968,7,-0.367,-0.598,-1.585,1.573,0.81,863,863,100,1968-07-01
"1968-08",1968,8,-0.392,-0.74,-1.493,1.365,0.83,863,863,100,1968-08-01
"1968-09",1968,9,-0.403,-0.787,-1.407,1.326,0.867,863,863,100,1968-09-01
"1968-10",1968,10,-0.819,-1.513,-2.49,1.961,1.423,863,863,100,1968-10-01
"1968-11",1968,11,-0.671,-1.143,-2.117,1.503,1.121,863,863,100,1968-11-01
"1968-12",1968,12,-0.474,-0.77,-1.732,1.194,0.798,863,863,100,1968-12-01
